Unnamed: 0,Unnamed: 1,TABELA DE MEDICAMENTOS - PLANSERV ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,,VERSÃO,2026-02-01 00:00:00,,,
,,,,,,
,,,,,,
CÓDIGO DO GRUPO,GRUPO DE CLASSIFICAÇÃO,CÓDIGO DO MEDICAMENTO,DESCRIÇÃO DO MEDICAMENTO,FRAÇÃO,UNIDADE,VALOR (R$)
2000,GERAL,23898,BALCOR - 30 mg. cx. 60 cprs.,1,UN,0.31
2000,GERAL,23899,BALCOR - 60 mg. cx. 30 cprs.,1,UN,0.54
2000,GERAL,23904,BALCOR RETARD - 90 mg. cx. 30 caps.,1,UN,1.13
2000,GERAL,23905,BALCOR RETARD - 120 mg. cx. 30 caps.,1,UN,1.46
2000,GERAL,23907,BALCOR RETARD - 180 mg. cx. 30 caps.,1,UN,2.15
2000,GERAL,23908,BALCOR RETARD - 300 mg. cx. 30 caps.,1,UN,2.42
2000,GERAL,23915,LAMOTRIGINA - GENERICO - 25 mg. 30 cprs.,1,UN,1.43
2000,GERAL,23916,LAMOTRIGINA - GENERICO - 50 mg. 30 cprs.,1,UN,2.38
2000,GERAL,23917,LAMOTRIGINA - GENERICO - 100 mg. 30 cprs.,1,UN,3.81
2000,GERAL,24036,LUMIGAN - Fr. 5 ml,1,UN,133.54
2000,GERAL,24037,"PATANOL S - 2,0 mg/ml sol. oft. fr. plast. x 2,5 ml",1,UN,40.8
2000,GERAL,24040,ISORAN - Fr. vd. 240 ml,1,UN,5.23
2000,GERAL,24041,ISORAN - Fr. vd. 100 ml,1,UN,5.23
2000,GERAL,24045,CLORIDRATO  DE  FLUOXETINA  -  GENERICO - 20 mg. bl. x 20 cprs. rev.,1,UN,0.92
2000,GERAL,24046,"ABLOK PLUS - 25 mg + 12,5 mg. 3 bl. x 10 cprs.",1,UN,0.36
2000,GERAL,24049,CLORIDRATO  DE  CICLOBENZAPRINA  -  GENE - 5 mg. bl. 30 cprs.,1,UN,0.66
2000,GERAL,24050,CLORIDRATO  DE  CICLOBENZAPRINA  -  GENE - 10 mg. bl. 30 cprs.,1,UN,0.73
2000,GERAL,24053,"BROMAZEPAM - GENERICO - 2,5 mg/ml fr. 20 ml",1,UN,6.83
2000,GERAL,24054,CLORIDRATO  DE  CLOBUTINOL  -  GENERICO - Xpe. 4 mg/ml fr. 120 ml,1,UN,0.05
2000,GERAL,24055,RAMIPRIL + HIDROCLO.  -  GENERICO - 5 + 25 mg. 3 bl. x 10 cprs. rev.,1,UN,3.06
2000,GERAL,24056,CIZAX - 5 mg. bl. 10 cprs.,1,UN,0.66
2000,GERAL,24057,CIZAX - 5 mg. bl. 30 cprs.,1,UN,0.66
2000,GERAL,24058,CIZAX - 10 mg. bl. 10 cprs.,1,UN,0.73
2000,GERAL,24059,CIZAX - 10 mg. bl. 30 cprs.,1,UN,0.73
2000,GERAL,24060,ENDOFOLIN - 5 mg. cx. 30 cprs.,1,UN,0.77
2000,GERAL,24061,GALVUS  50 mg cpr,1,UN,2.99
2000,GERAL,24063,GALVUS MET - 100 mg. + 500 mg. 28 + 56 cp.,1,UN,2.11
2000,GERAL,24067,DIMETICONA - GENERICO - 125 mg. 30 bl. x 3 caps. gel. mole,1,UN,1.16
2000,GERAL,24068,DIMETICONA - GENERICO - 40 mg. 50 bl. x 4 cprs.,1,UN,0.27
2000,GERAL,24069,PERLADOL - 5 mg. 200 cprs.,1,UN,0.06
2000,GERAL,24070,PERLADOL - 1 mg. 200 cprs.,1,UN,0.03
2000,GERAL,24071,NEOSALDINA - Display 50 bl. x 4 drags.,1,UN,0.68
2000,GERAL,24072,NEOSALDINA - Fracao de venda (50 x 4),1,UN,2.72
2000,GERAL,24073,DICLOSTIR - 70 mg. bl. 10 caps.,1,UN,0.75
2000,GERAL,24074,DICLOSTIR - 70 mg. 2 bl. x 7 caps.,1,UN,0.75
2000,GERAL,24075,DICLOSTIR - 70 mg. 2 bl. x 10 caps.,1,UN,0.75
2000,GERAL,24077,RESFRY - Cx. 25 bl. x 4 cprs.,1,UN,0.37
2000,GERAL,24078,RESFRY - Cx. 2 bl. x 10 cprs.,1,UN,0.48
2000,GERAL,24083,SINTALGIN - 100 mg. bl. 12 cprs.,1,UN,1.71
2000,GERAL,24084,CIPROFLOXACINO - GENERICO - 2 mg/ml sol. inj. bolsa plast. x 100 ml,1,UN,82.03
2000,GERAL,24085,CIPROFLOXACINO - GENERICO - 2 mg/ml sol. inj. bolsa plast. x 200 ml,1,UN,139.74
2000,GERAL,24086,EQUITAM - 120 mg. bl. 30 cprs.,1,UN,2.39
2000,GERAL,24087,SNIF - Sol. 3% spray 30 mg/ml fr. plast. 45 ml,1,UN,16.86
2000,GERAL,24088,AMATO - 25  mg. bl.  60  cprs.  rev.,1,UN,0.37
2000,GERAL,24089,AMATO - 50  mg.  bl.  60  cprs.  rev.,1,UN,0.74
2000,GERAL,24090,AMATO - 100 mg. bl. 60 cprs. rev.,1,UN,1.49
2000,GERAL,24094,DIACQUA - 50 mg. bl. 30  cprs.,1,UN,0.66
2000,GERAL,24095,DIACQUA - 100 mg. bl. 16  cprs.,1,UN,0.9
2000,GERAL,24096,DUPHALAC - 667 mg/ml xpe. fr. plast. x 200 ml,1,UN,0.15
2000,GERAL,24097,CLORIDRATO  DE  CIPROFLOXACINO  -  GENER - 250 mg. cprs. rev.,1,UN,2.54
2000,GERAL,24098,CLORIDRATO  DE  CIPROFLOXACINO  -  GENER - 500 mg. cprs. rev.,1,UN,5.72
2000,GERAL,24099,CLORIDRATO  DE  CIPROFLOXACINO  -  GENER - 500 mg. cprs. rev.,1,UN,5.72
2000,GERAL,24102,ITEC - 100 mg/ml sol. inj. FA vd. x 5 ml,1,UN,1453.68
2000,GERAL,24103,DIACQUA - 25 mg. bl. 30 cprs.,1,UN,0.42
2000,GERAL,24104,SINVANE - 20 mg. cx. 30 cprs.,1,UN,1.1
2000,GERAL,24105,FUROATO   DE   MOMETASONA   -   GENERICO - Creme bisn. 20 g,1,UN,15.75
2000,GERAL,24106,FUROATO   DE   MOMETASONA   -   GENERICO - Pom. bisn. 20 g,1,UN,15.03
2000,GERAL,24111,DERMACERIUM - 10 g,1,UN,6.49
2000,GERAL,24112,DERMACERIUM - 5 g,1,UN,3.23
2000,GERAL,24113,"OPHTCOL - 0,1 mg/ml sol. oft. FA vd. x 2 ml",1,UN,13.92
2000,GERAL,24114,HIPERTONIC - 5% sol. oft. fr. plast. got. x 10 ml,1,UN,18.72
2000,GERAL,24115,PILOSOL - 40 mg/ml sol. oft. fr. plast. got. x 10 ml,1,UN,17.42
2000,GERAL,24116,PILOSOL (*) - 20 mg/ml sol. oft. fr. plast. got. x 10 ml,1,UN,10.61
2000,GERAL,24118,NEO MEBEND (*) - Cx. 1 bl. x 6 cprs.,1,UN,0.52
2000,GERAL,24120,"AMOXICILINA + CLAVUL. DE POT. - GENERICO - 50 mg/ml + 12,5 mg/ml po susp. oral fr. vd. x 75 ml col. dos",1,UN,0.4
2000,GERAL,24121,LORSACOR - 50 mg. 60 cprs. rev.,1,UN,1.15
2000,GERAL,24127,"PATANOL - 0,1% sol. oft. fr. 5 ml",1,UN,40.8
2000,GERAL,24190,DOPIMEX - 5 mg/ml sol. inj. cx. 50 amps. vd. x 10 ml (hosp.),1,UN,1.63
2000,GERAL,24192,FLORAX - Ad.  SM  cx.  5  flac.  5  ml,1,UN,5.37
2000,GERAL,24193,FLORAX - Ped. SM  cx. 5  flac. 5 ml,1,UN,4.15
2000,GERAL,24196,CLORETO DE SODIO - 10% amp. 10 ml,1,UN,0.26
2000,GERAL,24197,LEXAPRO - 20 mg. 14 cprs.,1,UN,7.47
2000,GERAL,24202,CLORIDRATO  DE  CIPROFLOXACINO  -  GENER - 250 mg. com. rev. ct. bl. al. plas. inc.,1,UN,2.54
2000,GERAL,24203,CLORIDRATO  DE  CIPROFLOXACINO  -  GENER - 250 mg. com. rev. ct. bl. al. plas. inc. ,1,UN,2.54
2000,GERAL,24204,CLORIDRATO  DE  CIPROFLOXACINO  -  GENER - 250 mg. com. rev. ct. bl. al. plas. inc. (emb. hosp.),1,UN,2.54
2000,GERAL,24205,CLORIDRATO  DE  CIPROFLOXACINO  -  GENER - 500 mg. com. rev. ct. bl. al. plas.,1,UN,5.72
2000,GERAL,24206,CLORIDRATO  DE  CIPROFLOXACINO  -  GENER - 500 mg. bl. cprs. rev.,1,UN,5.72
2000,GERAL,24207,CLORIDRATO  DE  CIPROFLOXACINO  -  GENER - 500 mg. com. rev. ct. bl. al. plas. (emb. hosp.),1,UN,5.72
2000,GERAL,24208,"DIPROPIONATO DE BETAMETASONA +   SULFATO  GENTAMICINA   -   GENERICO - 0,5 mg/g + 1 mg/g crem. derm. ct. bg. al. x 30 g",1,UN,13.32
2000,GERAL,24209,"DIPROPIONATO DE BETAMETASONA +   SULFATO  GENTAMICINA   -   GENERICO - 0,5 mg/g + 1 mg/g pom. derm. ct. bg. al. x 30 g",1,UN,13.82
2000,GERAL,24210,PRATIGLOS - 5.000 UI/g + 900 UI/g + 150 mg/g pom. derm. ct. bg. al. x 45,1,UN,8.11
2000,GERAL,24211,"CLORIDRATO  DE  DOBUTAMINA  -  GENERICO - 14,0 mg/ml cx. 10 amps. vd. x 20 ml",1,UN,21.51
2000,GERAL,24212,"BICARBONATO DE SODIO - 8,4%  10  ml  vd.",1,UN,1.15
2000,GERAL,24216,"PARATRAN - 37,5 mg. + 325 mg. bl. 10 cprs.",1,UN,14.3
2000,GERAL,24400,ALOIS - 10 mg. cx. 60 cprs.,1,UN,2.11
2000,GERAL,24401,SUCROFER - 20 mg/ml sol. inj. cx. 5 amps. vd. x 5 ml,1,UN,8.61
2000,GERAL,24402,ZART - 50 mg.  bl.  30  cprs.  rev.,1,UN,0.88
2000,GERAL,24405,CAFILISADOR - Cx. 16 cprs.,1,UN,0.65
2000,GERAL,24406,CAFILISADOR - Cx. 25 x 4 cprs. - 500 mg.,1,UN,0.33
2000,GERAL,24407,GLIANSOR - 2 mg cpr,1,UN,0.72
2000,GERAL,24408,GLIANSOR - 4 mg  cpr,1,UN,1.06
2000,GERAL,24409,RISPERIDONA - GENERICO - 1 mg/ml sol. oral fr. 30 ml,1,UN,71.32
2000,GERAL,24410,PIROXICAM - GENERICO - 5 mg/g gel bisn. 30 g,1,UN,15.44
2000,GERAL,24411,CETOCONAZOL + BETAMETASONA + SULFATO NEOMICINA - GENERICO - Pom. bisn. 30 g,1,UN,14.65
2000,GERAL,24415,PANTOPRAZOL - GENERICO - 40 mg. bl. 7 cprs. rev.,1,UN,2.35
2000,GERAL,24417,CLOTRIMAZOL - GENERICO - 10 mg/g creme bisn. 20 g,1,UN,6.6
2000,GERAL,24418,NISTATINA - GENERICO - Creme vag. bisn. 60 g + 14 aplic.,1,UN,9.94
2000,GERAL,24419,ACECLOFENACO  -  GENERICO - Creme bisn. 30 g,1,UN,14.66
2000,GERAL,24420,NIMESULIDA - GENERICO - 20  mg/g  gel  bisn. 30 g,1,UN,10.5
2000,GERAL,24421,RISPERIDONA - GENERICO - 1 mg/ml sol. oral fr. 30 ml,1,UN,71.32
2000,GERAL,24422,BROMOPRIDA - GENERICO - 5 mg/ml sol. inj. 50 amps. vd. x 2 ml (hosp.),1,UN,3.56
2000,GERAL,24423,REPARIL - Gel. ,1,UN,0.46
2000,GERAL,24425,FONTOL - 650 mg. 25 bl. x 4 cprs.,1,UN,0.32
2000,GERAL,24426,NEO MEBEND - Cx. 1 bl. x 6 cprs.,1,UN,0.52
2000,GERAL,24428,"AMPICILINA SODICA + SULBACTAM SODICA - GENERICO - 1,0 g + 0,5 g po p/sol. inj. cx. 20 FA vd. x 3,2 ml",1,UN,20.08
2000,GERAL,24430,DIMETICONA - GENERICO - Fracao de venda (30 x 3),1,UN,3.48
2000,GERAL,24431,DIMETICONA - GENERICO - Fracao de venda (50 x 4),1,UN,1.08
2000,GERAL,24432,DOMPERIDONA - GENERICO - 1 mg/ml susp. oral fr. vd. x 100 ml + pipet. dosad.,1,UN,0.22
2000,GERAL,24433,MEBENDAZOL - GENERICO - 500 mg. bl. 50 cprs. (mult.),1,UN,4.25
2000,GERAL,24434,MEBENDAZOL - GENERICO - Fracao de  Venda,1,UN,4.25
2000,GERAL,24435,ATENOPRESS - 25 mg. 3 bl. x 10 cprs. rev.,1,UN,0.29
2000,GERAL,24436,ATENOPRESS - 50 mg. 3 bl. x 10 cprs. rev.,1,UN,0.42
2000,GERAL,24437,"LORSAR HCT - 50 mg. + 12,5 mg. bl. 28 cprs. rev.",1,UN,1.41
2000,GERAL,24438,RANIBLOK - 150 mg. 2 str. x 10 cprs. rev.,1,UN,1.04
2000,GERAL,24439,RANIBLOK - 300 mg. 2 str. x 8 cprs. rev.,1,UN,1.92
2000,GERAL,24608,MONOCEF - 750 mg. IV/IM FA,1,UN,25.01
2000,GERAL,24609,MONOCEF - 750  mg.  IV/IM  50  FA,1,UN,25.01
2000,GERAL,24610,MONOCEF - 750  mg.  IV/IM  FA  +  dil.,1,UN,25.01
2000,GERAL,24611,MONOCEF - 750 mg. IV/IM 50 FA + dil.,1,UN,25.01
2000,GERAL,24613,ECATOR - 10 mg. 30 caps.,1,UN,2.35
2000,GERAL,24614,LABIRIN - 8 mg. cx. 60 cprs.,1,UN,0.65
2000,GERAL,24615,LABIRIN - 16 mg. cx. 60 cprs.,1,UN,0.78
2000,GERAL,24616,LABIRIN - 24 mg. cx. 60 cprs.,1,UN,1.04
2000,GERAL,24617,TETRACINA - Fracao de venda,1,UN,4.17
2000,GERAL,24618,VENOFUNDIN 6% ECOFLAC PLUS - 500 ml,1,UN,122.41
2000,GERAL,24619,"SOL. DE CLORETO DE SODIO 0,9% EP - 100 ml",1,UN,3.74
2000,GERAL,24620,"SOL. DE CLORETO DE SODIO 0,9% EP - 500 ml",1,UN,4.9
2000,GERAL,24621,SOL. DE GLICOSE 5% EP - 100 ml,1,UN,4.89
2000,GERAL,24622,SOL. DE GLICOSE 5% EP - 500 ml,1,UN,5.41
2000,GERAL,24623,TYLAFLEX - 750 mg. cx. 12 cprs.,1,UN,0.54
2000,GERAL,24624,TYLAFLEX - 750 mg. cx. 200 cprs.,1,UN,0.31
2000,GERAL,24625,AG DERM - 10 mg/g creme derm. 50 bisn. 50 g,1,UN,14.3
2000,GERAL,24626,ALDOSTERIN - 50 mg. 30 cprs. rev.,1,UN,0.65
2000,GERAL,24627,ALDOSTERIN - 25 mg. 30 cprs. rev.,1,UN,0.34
2000,GERAL,24632,CELLEXINA - 500 mg. 8 caps. dura,1,UN,1.08
2000,GERAL,24633,FORMET - 850 mg. 30 cprs. rev.,1,UN,0.36
2000,GERAL,24636,LOVAX - 10 mg. 30 cprs.,1,UN,1.04
2000,GERAL,24638,PRATIGLOS - 5.000 UI/g + 900 UI/g + 150 mg/g pom. derm. cx. 50 bg. al. x,1,UN,302.78
2000,GERAL,24639,"PRATI-SAL - 3,5 g + 1,5 g + 2,9 g + 20 g po p/ sol extemp. ct. 4 sach x",1,UN,2.14
2000,GERAL,24640,ACULAR - LS fr. 10 ml,1,UN,53.9
2000,GERAL,24646,CETILPLEX - Gran. 100 mg. cx. 16 envs. x 5 g,1,UN,0.96
2000,GERAL,24647,CETILPLEX - Gran. 200 mg. cx. 16 envs. x 5 g,1,UN,1.08
2000,GERAL,24649,NAPROXENO SODICO - GENERICO - 550 mg. cx. 10 cprs.,1,UN,0.99
2000,GERAL,24650,NEO MEBEND - Susp. 100  mg/5  ml  fr.  vd.  30 ml,1,UN,0.17
2000,GERAL,24651,PIROXICAM - GENERICO - 20 mg. cx. 10 caps.,1,UN,0.82
2000,GERAL,24652,CROMOGLICATO   DISSODICO   -   GENERICO - Sol.  40  mg/ml  fr.  13 ml,1,UN,22.13
2000,GERAL,24655,CLORIDRATO  DE  LINCOMICINA   -   GENERI - Sol. inj. 600 mg/2mg cx. 1 amp. 2 ml,1,UN,6.08
2000,GERAL,24656,QUEMICETINA - 250 mg. 100 cprs.,1,UN,0.61
2000,GERAL,24657,QUEMICETINA - 250 mg. 20 cprs.,1,UN,0.71
2000,GERAL,24694,DEPAKOTE - 250 mg. 30 cprs.,1,UN,1.05
2000,GERAL,24695,DEPAKOTE - 500 mg. 30 cprs.,1,UN,1.95
2000,GERAL,24696,DEPAKOTE - ER 500 mg. 30 cprs.,1,UN,1.95
2000,GERAL,24698,"DUO-TRAVATAN - 2,5 ml",1,UN,94.9
2000,GERAL,24699,"TANTIN - 0,06/0,015 mg. 28 cprs. rev.",1,UN,0.49
2000,GERAL,24701,ANESEVO - Fr. vd. x 100 ml,1,UN,4.47
2000,GERAL,24702,ANESEVO - Fr. vd. x 250 ml,1,UN,3.97
2000,GERAL,24704,REPRIL - 25 mg. 500 cprs.,1,UN,0.49
2000,GERAL,24705,ZYLPEN - 500 mg. po inj. FA,1,UN,101.14
2000,GERAL,24706,ZYLPEN - 1 g po inj. FA,1,UN,175.47
2000,GERAL,24707,"REDUCLIM - 2,5 mg. 84 cprs.",1,UN,1.9
2000,GERAL,24708,KELO-COTE - Gel bisn. 15 g,1,UN,73.61
2000,GERAL,24709,"BROMAZEPAM - GENERICO - 2,5 mg/ml gts. fr. 20 ml",1,UN,6.83
2000,GERAL,24712,"GINO KOLLAGENASE - 0,6 mcg/g + 0,01 g/g pom. vag. bisn. 30 g + 6 aplic.",1,UN,31.31
2000,GERAL,24714,"CORUS H - 50/12,5 mg. cx. 28 cprs.",1,UN,1.02
2000,GERAL,24715,CORUS H - 100/25 mg. cx. 28 cprs.,1,UN,2.15
2000,GERAL,24718,MIRTAX - 5 mg. x 10 cprs.,1,UN,0.79
2000,GERAL,24719,MIRTAX - 10 mg. x 10 cprs.,1,UN,0.89
2000,GERAL,24722,NIMESULIDA - GENERICO - 20 mg/g gel derm. bisn. 30 g,1,UN,10.28
2000,GERAL,24723,NIMESULIDA - GENERICO (*) - 50 mg/ml. fr. 15 ml,1,UN,0.86
2000,GERAL,24724,NIMESULIDA - GENERICO (*) - 100 mg cx. 12 cprs.,1,UN,1.28
2000,GERAL,24725,UROPAC - 125 + 50 + 50 mg.  25 bl. x 4 cprs. rev.,1,UN,1.29
2000,GERAL,24726,ACECLOFENACO  -  GENERICO - 15 mg/g creme derm. bisn. 30 g,1,UN,14.66
2000,GERAL,24728,NASALFREE - Ad. e ped. fr. 30 ml,1,UN,5.32
2000,GERAL,24729,SOLU-CORTEF - 100 mg. po liof. inj. ct. 50 FA,1,UN,4.6
2000,GERAL,24730,SOLU-CORTEF - 500 mg. po liof. inj. ct. 50 FA,1,UN,8.88
2000,GERAL,24731,MAXINOM - Susp. oft. fr. got. x 5 ml,1,UN,10.77
2000,GERAL,24732,"MAXINOM - Pom. oft. bisn. 3,5 g",1,UN,17.66
2000,GERAL,24733,CIPROBACTER - Inj. 2 mg/ml bolsa poliet. 100 ml,1,UN,82.03
2000,GERAL,24735,GLICONATO DE CALCIO - 10% amp. plast. x 10 ml,1,UN,1.92
2000,GERAL,24736,GLICONATO DE CALCIO - 10% amp. plast. x 10 ml,1,UN,1.92
2000,GERAL,24737,GLICONATO DE CALCIO - 10% plast. x 10 ml,1,UN,1.92
2000,GERAL,24738,CIPROBACTER - Inj. 2 mg/ml bolsa poliet. 200 ml,1,UN,139.74
2000,GERAL,24740,"CLOPIDOGREL, BISSULFATO DE - GENERICO - 75  mg. bl.  14  cprs.  rev.",1,UN,3.17
2000,GERAL,24741,"CLOPIDOGREL, BISSULFATO DE - GENERICO - 75  mg. bl.  28  cprs.  rev.",1,UN,3.17
2000,GERAL,24744,SINVALIP - 20 mg. 2 bl. x 15 cprs. rev.,1,UN,0.73
2000,GERAL,24745,SINVALIP - 40 mg. 3 bl. x 10 cprs. rev.,1,UN,1.52
2000,GERAL,24746,SINVALIP - 80 mg. 3 bl. x 10 cprs. rev.,1,UN,2.28
2000,GERAL,24747,"ALFRON - 0,25 mg. 2 bl. x 10 cprs.",1,UN,0.33
2000,GERAL,24748,"ALFRON - 0,25 mg. 3 bl. x 10 cprs.",1,UN,0.33
2000,GERAL,24749,"ALFRON - 0,5 mg. 1 bl. x 20 cprs.",1,UN,0.36
2000,GERAL,24750,"ALFRON - 0,5 mg. 3 bl.  x  10 cprs.",1,UN,0.36
2000,GERAL,24753,ALFRON - 2 mg. 2 bl. x 10 cprs.,1,UN,1.64
2000,GERAL,24754,ALFRON - 2 mg. 3 bl. x 10 cprs.,1,UN,1.64
2000,GERAL,24756,ASTRO - Pulso 500 mg. 9 cprs. rev.,1,UN,5.78
2000,GERAL,24772,CITALOPRAM - GENERICO - 20 mg. 2 bl. x 7 cprs. rev.,1,UN,2.01
2000,GERAL,24773,CITALOPRAM - GENERICO - 20 mg. 4 bl. x 7 cprs. rev.,1,UN,2.01
2000,GERAL,24775,EUPEPT - 20 mg. 28 cprs.,1,UN,0.98
2000,GERAL,24776,CARBAMAZEPINA - GENERICO - 200 mg. x 30,1,UN,0.35
2000,GERAL,24777,CARBAMAZEPINA - GENERICO - 200 mg. x 60,1,UN,0.36
2000,GERAL,24778,CARBAMAZEPINA - GENERICO - 400 mg. x 30,1,UN,0.67
2000,GERAL,24782,FUROATO   DE   MOMETASONA   -   GENERICO - 1 mg/g creme derm. bisn. 20 g,1,UN,20.52
2000,GERAL,24783,PARACETAMOL - GENERICO - Fracao de  Venda,1,UN,2.3
2000,GERAL,24784,GLIMEPIRIDA - GENERICO - 1 mg. bl. 30 cprs.,1,UN,0.51
2000,GERAL,24785,GLIMEPIRIDA - GENERICO 2 mg cpr,1,UN,0.72
2000,GERAL,24786,GLIMEPIRIDA - GENERICO 4 mg cpr,1,UN,1.06
2000,GERAL,24787,GLIMEPIRIDA - GENERICO 2 mg cpr,1,UN,0.72
2000,GERAL,24788,GLIMEPIRIDA - GENERICO - 4 mg cpr,1,UN,1.06
2000,GERAL,24791,BIALERGE - Gotas fr. 20 ml,1,UN,0.37
2000,GERAL,24793,PRE-FOLIC - Cx.  4 x 5 cprs.,1,UN,0.35
2000,GERAL,24794,DIOVAN AMLO FIX - 80 mg/5 mg. 28 cp.,1,UN,3.5
2000,GERAL,24795,DIOVAN AMLO FIX - 160 mg/5 mg. 28 cp.,1,UN,3.5
2000,GERAL,24796,DIOVAN AMLO FIX - 320 mg/5 mg. 28 cp.,1,UN,3.5
2000,GERAL,24797,DIOVAN AMLO FIX - 160  mg/10  mg.  28  cp.,1,UN,4.13
2000,GERAL,24798,DIOVAN AMLO FIX - 320  mg/10  mg.  28  cp.,1,UN,4.13
2000,GERAL,24956,ACETATO  DE  DEXAMETASONA  -  GENERICO - 1 mg/g crem. derm. ct. bg. al. x 10 g,1,UN,5.18
2000,GERAL,24958,ACETATO  DE  HIDROCORTISONA  -  GENERICO - 10 mg/g crem. derm. ct. bg. al. x 30 g,1,UN,9.99
2000,GERAL,24959,"ACETILCISTEINA - GENERICO - 20,0 mg/ml. xpe. ct. fr. vd. amb. x 100 ml. + copo med.",1,UN,0.14
2000,GERAL,24960,ACICLOVIR - GENERICO - 50 mg/g crem. derm. ct. bg. al. x 10 g,1,UN,13.64
2000,GERAL,24961,AMPLOBIOTIC - 500 mg. cap gel. dura ct. 2 bl. al. plas. inc. x 12,1,UN,1.11
2000,GERAL,24962,"BETAMETASONA - GENERICO - 0,1 mg/ml. elx. ct. fr. vd. amb. x 120 ml.",1,UN,0.11
2000,GERAL,24963,"BETAMETASONA - GENERICO - 0,5 mg/ml. sol. or. ct. fr. plas. opc. got. x 15 ml.",1,UN,0.33
2000,GERAL,24965,BROMOPRIDA - GENERICO - 4 mg/ml. sol. or. ct. fr. plas. opc. got. x 20 ml.,1,UN,0.61
2000,GERAL,24966,BUTILBROMETO DE ESCOPOLAMINA  -  GENERIC - 10 mg/ml. sol. or. ct. fr. plas. opc. got. x 20 ml.,1,UN,0.46
2000,GERAL,24967,"BUTILBROMETO DE ESCOPOLAMINA + DIP. SODICA - GENERICO - 6,67 mg/ml. + 333,4 mg/ml. sol. or. ct. fr. plas. opc. x 20 ml.",1,UN,0.38
2000,GERAL,24968,CETOCONAZOL - GENERICO - 20 mg/g crem. ct. bg. al. x 30 g,1,UN,14.57
2000,GERAL,24969,CETOCONAZOL - GENERICO - 20 mg/g shamp. ct. fr. plas. opc. x 100 ml.,1,UN,25.85
2000,GERAL,24971,"CETOCONAZOL + DIPROPIONATO DE BETAMETASONA - GENERICO - 20 mg/g + 0,5 mg/g crem. derm. ct. bg. al. x 30 g",1,UN,16.86
2000,GERAL,24972,CLORETO DE POTASSIO - GENERICO - 60 mg/ml. sol. or. cx. 50 fr. vd. amb. x  100   ml.   (emb.,1,UN,1.74
2000,GERAL,24973,CLORETO DE POTASSIO - GENERICO - 60 mg/ml. sol. or. ct. fr. vd. amb. x 100 ml.,1,UN,0.04
2000,GERAL,24974,CLORIDRATO  DE  CIPROFLOXACINO  -  GENER - 500 mg. com. rev. ct. bl. al. plas. inc. ,1,UN,5.72
2000,GERAL,24976,CLORIDRATO  DE  TERBINAFINA   -   GENERI - 10 mg/g crem. ct. bg. al. x 20 g,1,UN,12.94
2000,GERAL,24977,CLOTRIMAZOL - GENERICO - 10 mg/g crem. derm. ct. bg. al. x 20 g,1,UN,6.61
2000,GERAL,24978,CLOTRIMAZOL - GENERICO - 10 mg/g crem. derm. ct. bg. al. x 30 g,1,UN,9.49
2000,GERAL,24979,"DEXAMETASONA - GENERICO - 0,1 mg/ml. elx. ct. fr. plas. opc. x 120 ml.",1,UN,0.08
2000,GERAL,24980,DICLOKALIUM - 10 mg/g gel. crem. ct. bg. al. x 60 g,1,UN,14.22
2000,GERAL,24981,DICLOKALIUM (*) - 50 mg. com. rev. ct. bl. al. plas. inc. x 500 (emb. hosp.),1,UN,0.07
2000,GERAL,24982,DICLONATRIUM - 50 mg. com. rev. ct. 25 bl. al. plas. inc. x 20 (emb. hosp.),1,UN,0.06
2000,GERAL,24983,DICLORIDRATO  DE  CETIRIZINA  -  GENERIC - 1 mg/ml. sol. or. ct. fr. vd. amb. x 120 ml.,1,UN,0.16
2000,GERAL,24984,"DIGOXINA - GENERICO - 0,05 mg/ml. elx. ct. fr. vd. amb. x 60 ml. c/ cgt",1,UN,0.22
2000,GERAL,24985,DIMETICONA - GENERICO - 40 mg. com. ct. bl. al. plas. inc. x 20,1,UN,0.4
2000,GERAL,24987,"MALEATO DE DEXCLORFENIRAMINA + BETAM. - GENERICO - 0,4 mg/ml. + 0,05 mg/ml. xpe. ct. fr. vd. amb. x 120 ml.",1,UN,0.14
2000,GERAL,24988,"MALEATO  DE  DEXCLORFENIRAMINA  -  GENER - 0,4 mg/ml. sol. or. ct. fr. vd. amb. x 120 ml. + cp. med.",1,UN,0.07
2000,GERAL,24989,"MALEATO  DE  DEXCLORFENIRAMINA  -  GENER - 0,4 mg/ml. sol. or. cx. 50 fr. vd. amb. x 100 ml. + cp. med.",1,UN,2.6
2000,GERAL,24990,"MEBENDAZOL  +  TIABENDAZOL  -  GENERICO - 20 mg/ml.+ 33,2 mg/ml. sus. or. ct. fr. vd. amb. x 30 ml.",1,UN,0.23
2000,GERAL,24991,MUPIROCINA - GENERICO - 20 mg/g pom. derm. ct. bg. al. x 15 g,1,UN,25.8
2000,GERAL,24992,NISTATINA - GENERICO - 25.000 UI/g crem. vag. ct. bg. al. x 60 g + aplic.,1,UN,9
2000,GERAL,24993,NISTATINA + OXIDO DE ZINCO - GENERICO - 100.000 UI/g + 200 mg/g pom. derm. ct. bg. al. x 60 g,1,UN,20.61
2000,GERAL,24994,NITRATO DE ISOCONAZOL - GENERICO - 10 mg/g crem. derm. ct. bg. al. x 20 g,1,UN,12.56
